Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),21:45,04:30,06h 45m,INR 700,21 Seats available,"3.7
124",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Abhishek Bus,A/C Sleeper (2+1),16:25,00:30,08h 05m,INR 800,12 Seats available,"2.1
14",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,03:15,07h 40m,INR 450,31 Seats available,"2.4
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,INR 500,20 Seats available,"1.9
8",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
V Kaveri Travels,A/C Sleeper (2+1),21:00,03:00,06h 00m,INR 800,26 Seats available,"2.7
16",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,05:00,07h 30m,INR 350,32 Seats available,"1.9
53",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Golden Travels,A/C Seater / Sleeper (2+1),19:24,03:10,07h 46m,INR 5000,1 Seat available,3.0,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
PRL BUS,A/C Seater / Sleeper (2+1),20:30,04:00,07h 30m,INR 4000,1 Seat available,"4.2
74",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:30,04:30,06h 00m,INR 3999,38 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),21:30,03:35,06h 05m,INR 4999,32 Seats available,"2.2
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Rapid Travels,NON A/C Sleeper (2+1),21:30,03:00,05h 30m,INR 3799,18 Seats available,2.8,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:46,08h 46m,INR 624,2 Seats available,"3.8
12",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:36,08h 36m,INR 590,3 Seats available,3.9,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 45901,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:20,07h 20m,INR 555,3 Seats available,"4.3
52",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5915,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:20,08h 05m,INR 605,6 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:45,07h 25m,INR 555,5 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 48820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:55,07h 25m,INR 555,7 Seats available,"4.0
41",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5927,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:15,06h 30m,INR 555,4 Seats available,"4.1
51",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5378,INDRA(A.C. Seater),22:00,04:34,06h 34m,INR 671,8 Seats available,"4.2
129",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5069,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:30,05h 30m,INR 556,5 Seats available,"2.1
12",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:25,07h 10m,INR 555,4 Seats available,"3.7
39",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:45,06h 30m,INR 555,9 Seats available,"4.4
42",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 48600,INDRA(A.C. Seater),22:15,03:38,05h 23m,INR 671,9 Seats available,"3.9
96",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 48603,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,05:03,06h 33m,INR 852,15 Seats available,"4.1
102",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5875,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06:20,07h 50m,INR 555,1 Seat available,"3.9
57",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:15,05h 30m,INR 555,7 Seats available,"3.8
40",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5019,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:55,05:37,06h 42m,INR 855,20 Seats available,"2.8
6",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5919,VENNELA (A.C. SLEEPER),23:00,05:36,06h 36m,INR 992,1 Seat available,"3.8
148",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5905,INDRA(A.C. Seater),23:00,05:50,06h 50m,INR 671,10 Seats available,"4.3
102",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5903,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:30,05:35,06h 05m,INR 852,20 Seats available,"3.8
81",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 48492,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06:10,06h 40m,INR 555,9 Seats available,"3.7
40",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06:35,07h 05m,INR 556,8 Seats available,"3.4
28",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 5180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,07:00,07h 15m,INR 556,6 Seats available,"4.1
20",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Cherry tours&travels,A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,664,20 Seats available,"4.2
40",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vikram Travels,A/C Seater / Sleeper (2+1),23:15,05:50,06h 35m,INR 649,18 Seats available,"4.2
66",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:47,07h 47m,INR 600,13 Seats available,"4.1
88",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Jagan Travels,Non A/C Seater / Sleeper (2+1),23:15,06:17,07h 02m,INR 600,15 Seats available,"4.7
41",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:20,06:20,08h 00m,589,12 Seats available,"4.0
37",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Chandu Travels,A/C Sleeper (2+1),23:35,06:30,06h 55m,846,13 Seats available,"4.0
121",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),22:30,06:05,07h 35m,INR 736,10 Seats available,"4.4
253",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06:10,08h 10m,INR 1100,6 Seats available,"4.2
151",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,A/C Sleeper (2+1),23:15,06:32,07h 17m,INR 1160,9 Seats available,"4.0
98",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:30,06:00,06h 30m,INR 1190,15 Seats available,"4.0
65",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:20,06:25,07h 05m,INR 1300,5 Seats available,"4.2
191",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Padmavathi Travels,A/C Sleeper (2+1),23:50,06:34,06h 44m,INR 1000,11 Seats available,"4.0
37",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VEGA BUS,A/C Seater / Sleeper (2+1),23:59,06:45,06h 46m,2850,2 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Mozo travels,A/C Sleeper (2+1),00:40,07:35,06h 55m,INR 1260,12 Seats available,"4.5
39",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 610,16 Seats available,"3.7
71",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VV Vinayak Travels,A/C Sleeper (2+1),22:10,06:40,08h 30m,INR 1000,16 Seats available,"3.7
92",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),22:00,05:45,07h 45m,INR 700,14 Seats available,"3.7
158",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:15,05:45,07h 30m,INR 610,7 Seats available,"3.7
128",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:08,07h 38m,INR 700,11 Seats available,"3.9
309",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vihari Travels ,NON A/C Seater/ Sleeper (2+1),21:50,06:00,08h 10m,541,11 Seats available,"3.2
44",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:30,06:12,07h 42m,INR 1240,6 Seats available,"3.7
176",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Morning Star Travels,A/C Sleeper (2+1),22:55,05:35,06h 40m,INR 1090,17 Seats available,"3.5
73",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,INR 610,10 Seats available,"3.6
127",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:40,05:20,07h 40m,INR 700,15 Seats available,"3.6
301",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:25,07h 25m,INR 600,17 Seats available,"3.8
29",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:55,08h 25m,INR 900,8 Seats available,"3.3
144",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,618,20 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,NON A/C Sleeper (2+1),22:00,05:55,07h 55m,INR 900,10 Seats available,"3.7
95",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 700,25 Seats available,"3.3
47",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,INR 700,14 Seats available,"3.7
43",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,06:45,07h 15m,INR 1300,5 Seats available,"3.4
65",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,INR 640,7 Seats available,"3.4
37",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:22,06:30,07h 08m,INR 749,21 Seats available,"3.6
30",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),23:00,06:20,07h 20m,570,8 Seats available,"3.0
59",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:58,06:55,06h 57m,INR 780,25 Seats available,"3.3
32",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,05:56,07h 56m,INR 599,6 Seats available,"3.5
33",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:20,06:10,07h 50m,INR 800,13 Seats available,"3.4
30",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),23:40,06:45,07h 05m,855,9 Seats available,"3.6
30",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:15,05:50,07h 35m,INR 690,20 Seats available,"3.1
32",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vihari Travels ,NON A/C Sleeper (2+1),23:30,06:36,07h 06m,998,5 Seats available,"3.9
24",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KTC Travels,A/C Sleeper (2+1),23:55,07:15,07h 20m,INR 1120,24 Seats available,"3.8
21",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vihari Travels ,Non A/C Seater / Sleeper (2+1),22:00,06:30,08h 30m,637,10 Seats available,"3.6
51",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vihari Travels ,NON A/C Sleeper (2+1),22:15,06:46,08h 31m,865,14 Seats available,"3.3
43",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,05:30,06h 15m,INR 690,13 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,06:50,08h 50m,INR 2000,45 Seats available,"3.5
121",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:55,07h 55m,INR 700,14 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
SBT,Non A/C Seater / Sleeper (2+1),21:50,06:40,08h 50m,INR 599,20 Seats available,"2.9
41",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),22:10,05:00,06h 50m,637,10 Seats available,"2.4
77",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:45,06:50,07h 05m,INR 1200,11 Seats available,"2.9
94",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06:45,07h 35m,INR 700,19 Seats available,"2.9
83",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:59,06:55,06h 56m,INR 800,8 Seats available,"2.7
42",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Meghana Travels,A/C Sleeper (2+1),23:30,06:35,07h 05m,981,12 Seats available,"3.3
40",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KMBT Travels,NON A/C Sleeper (2+1),22:00,04:50,06h 50m,751,11 Seats available,"3.1
9",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:45,05:48,07h 03m,INR 599,29 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:30,06:40,08h 10m,INR 725,16 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,05:59,07h 59m,INR 599,25 Seats available,"1.9
31",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,05:55,08h 10m,INR 599,13 Seats available,"1.5
18",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vihari Travels ,NON AC Seater / Sleeper 2+1,23:10,07:00,07h 50m,941,6 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Padmavathi Travels,A/C Sleeper (2+1),23:59,06:30,06h 31m,INR 1050,21 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,722,8 Seats available,"3.9
57",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:10,05:25,07h 15m,542,15 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,A/C Sleeper (2+1),23:45,06:55,07h 10m,INR 1000,10 Seats available,"3.9
42",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Vihari Travels ,NON AC Seater / Sleeper 2+1,22:30,06:00,07h 30m,656,9 Seats available,"3.6
33",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:30,06:00,07h 30m,INR 610,16 Seats available,"3.2
48",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KKaveri Travels,Bharat Benz A/C Sleeper (2+1),23:58,06:55,06h 57m,INR 990,21 Seats available,3.3,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,NON A/C Sleeper (2+1),21:50,06:00,08h 10m,INR 1099,6 Seats available,"3.2
23",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VV Vinayak Travels,A/C Seater / Sleeper (2+1),23:15,06:40,07h 25m,INR 690,20 Seats available,"3.0
29",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,05:15,07h 20m,INR 699,9 Seats available,"3.1
18",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),22:00,05:40,07h 40m,570,8 Seats available,"2.7
42",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Chandu Travels,Non A/C Seater / Sleeper (2+1),23:25,06:00,06h 35m,532,27 Seats available,"3.3
12",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Cherry tours&travels,Non AC Seater (2+2),22:00,05:30,07h 30m,580,13 Seats available,"2.5
41",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Ramu Tours & Travels,A/C Seater / Sleeper (2+1),23:30,06:15,06h 45m,INR 640,18 Seats available,"2.9
22",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,INR 899,13 Seats available,"2.9
22",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:50,06:27,06h 37m,INR 550,20 Seats available,"2.6
13",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:15,05:50,07h 35m,INR 3000,40 Seats available,"2.9
7",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Ramu Tours & Travels,A/C Sleeper (2+1),23:55,06:40,06h 45m,INR 900,23 Seats available,"2.4
13",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Ramu Tours & Travels,A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,INR 640,20 Seats available,"2.2
15",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
KTC Travels,A/C Sleeper (2+1),23:55,06:10,06h 15m,INR 1020,23 Seats available,"1.0
4",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
GOWTHAMI TOURS AND TRAVELS,Volvo Multi-Axle A/C (2+1),23:15,05:15,06h 00m,949,17 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,05:49,08h 04m,INR 659,7 Seats available,"1.4
13",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Yolo Bus,A/C Sleeper (2+1),23:50,06:39,06h 49m,INR 1000,10 Seats available,4.1,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
SWATHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:20,06:45,08h 25m,INR 750,15 Seats available,3.7,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Krishna Travels,A/C Sleeper (2+1),23:59,06:55,06h 56m,INR 1090,18 Seats available,3.6,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:20,05:57,06h 37m,INR 600,26 Seats available,2.6,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Ramu Tours & Travels,NON A/C Sleeper (2+1),23:55,06:40,06h 45m,INR 990,28 Seats available,2.5,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Ramu Tours & Travels,Non A/C Seater / Sleeper (2+1),23:30,06:45,07h 15m,INR 690,19 Seats available,2.5,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,NON A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 1000,7 Seats available,2.3,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:55,05:53,06h 58m,INR 599,13 Seats available,2.3,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
VIHARI TRAVELS,NON A/C Sleeper (2+1),23:30,06:47,07h 17m,1891,2 Seats available, ,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,INR 439,8 Seats available,"2.9
22",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,00:15,07h 00m,INR 439,19 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:30,06h 30m,INR 439,34 Seats available,"3.2
22",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,INR 412,15 Seats available,"3.8
29",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:30,06h 00m,INR 439,16 Seats available,"3.1
31",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:00,05h 10m,INR 439,23 Seats available,"3.2
4",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:00,03:00,05h 00m,INR 526,6 Seats available,"3.8
92",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:50,06h 35m,INR 439,15 Seats available,"3.4
73",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:26,05h 56m,INR 439,11 Seats available,"3.7
52",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
