Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Rizwan Travels,Non AC Seater (2+2),12:15,19:15,07h 00m,INR 300,45 Seats available,2.7,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati
Rizwan Travels,Non AC Seater (2+2),12:30,20:00,07h 30m,INR 300,45 Seats available,2.7,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati
Yatra,Non AC Seater (2+2),13:15,20:30,07h 15m,INR 300,41 Seats available,2.1,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati
Arifa Travels,Non AC Seater (2+2),06:40,13:30,06h 50m,INR 300,44 Seats available,1.8,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati
Assam State Transport Corporation (ASTC) - 166131,Bharat Benz A/C Seater (2+2),07:20,11:40,04h 20m,INR 207,17 Seats available,"4.2
183",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),04:01,08:30,04h 29m,300,20 Seats available,"4.6
8",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Ankur Travels (Under ASTC),NON A/C Push Back (2+2),09:20,13:40,04h 20m,INR 250,31 Seats available,3.1,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Basudev Transline,A/C Seater (2+2),10:00,14:10,04h 10m,284,30 Seats available,"3.9
52",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Aniruddha Travels,AC Seater (2+2),11:45,16:15,04h 30m,350,41 Seats available,3.7,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Aroti Travels (Under ASTC),Non AC Seater (2+2),12:30,16:20,03h 50m,INR 250,37 Seats available,"4.1
31",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NETWORK TRAVELS,A/C Seater Push Back (2+2),12:15,16:00,03h 45m,350,40 Seats available,"2.8
13",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NEELAKANTHA (RIYA),Tempo Traveler NON A/C,10:15,13:15,03h 00m,INR 250,20 Seats available,1.0,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),04:00,07:15,03h 15m,349,20 Seats available,"2.1
26",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Purple Wings Coaches,A/C Seater / Sleeper (2+1),01:15,04:30,03h 15m,566,9 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
GURUNANAK TRAVELS,NON A/C Seater (2+1),02:00,04:00,02h 00m,INR 500,25 Seats available,3.8,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
MADHURIKA TRAVELS,A/C Seater (2+1),12:45,17:00,04h 15m,INR 550,28 Seats available,3.9,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,13:30,17:15,03h 45m,INR 755.58,25 Seats available,"4.8
25",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),13:30,17:00,03h 30m,INR 530,13 Seats available,"4.2
26",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Bashudev Transline (Under ASTC),A/C Seater (2+1),14:10,18:00,03h 50m,INR 550,26 Seats available,"4.2
53",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Christina Travels,NON A/C Seater (2+2),12:30,16:30,04h 00m,420,44 Seats available,2.9,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Assam State Transport Corporation (ASTC) - 152652,Bharat Benz A/C Seater (2+2),06:30,11:00,04h 30m,INR 314,3 Seats available,"4.2
40",https://www.redbus.in/bus-tickets/north-lakhimpur-to-sibsagar,North Lakhimpur to Sibsagar
Assam State Transport Corporation (ASTC) - 150574,Bharat Benz A/C Seater (2+2),12:00,19:00,07h 00m,INR 410,16 Seats available,"3.7
182",https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
Yatra,Non AC Seater (2+2),08:15,15:30,07h 15m,INR 350,38 Seats available,"2.3
32",https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
Rizwan Travels,A/C Seater (2+2),13:30,19:30,06h 00m,INR 350,28 Seats available,"2.3
13",https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
Yatra,Non AC Seater (2+2),06:30,12:45,06h 15m,INR 300,41 Seats available,"1.1
14",https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
Rizwan Travels,Non AC Seater (2+2),04:45,11:00,06h 15m,INR 300,45 Seats available,2.3,https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
Rizwan Travels,Non AC Seater (2+2),05:15,11:30,06h 15m,INR 300,45 Seats available,2.3,https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
MAA MONOSHA TRAVELS,NON A/C Seater (2+1),10:00,17:30,07h 30m,INR 350,38 Seats available,2.2,https://www.redbus.in/bus-tickets/guwahati-to-dhubri,Guwahati to Dhubri
Volenath,Non AC Seater (2+2),05:30,09:30,04h 00m,INR 234,25 Seats available,1.5,https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Upasana Travels (Under ASTC),A/C Seater (2+2),07:15,10:40,03h 25m,INR 235,18 Seats available,"2.6
7",https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Bashudev Transline (Under ASTC),A/C Seater (2+1),06:45,10:30,03h 45m,INR 550,20 Seats available,"4.1
26",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Aroti Travels (Under ASTC),Non AC Seater (2+2),06:45,10:00,03h 15m,INR 250,35 Seats available,"4.0
51",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),07:30,11:15,03h 45m,INR 600,5 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Ankur Travels (Under ASTC),NON A/C Push Back (2+2),14:45,19:30,04h 45m,INR 250,37 Seats available,3.1,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Basudev Transline,A/C Seater (2+2),15:15,19:40,04h 25m,299,29 Seats available,"3.4
61",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15,22:55,03h 40m,509,54 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:15,03h 45m,400,46 Seats available,"3.1
38",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Aniruddha Travels,AC Seater (2+2),07:30,11:10,03h 40m,400,34 Seats available,"2.7
5",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,00:15,04h 20m,540,40 Seats available,3.8,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
NEELAKANTHA (RIYA),Tempo Traveler NON A/C,15:15,18:15,03h 00m,INR 250,20 Seats available,"1.0
4",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Maa Laxmi,NON A/C Seater Push Back (2+1),17:30,21:30,04h 00m,INR 500,34 Seats available,2.9,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Assam State Transport Corporation (ASTC) - 142178,Bharat Benz A/C Seater (2+2),06:45,11:20,04h 35m,INR 296,3 Seats available,"3.5
63",https://www.redbus.in/bus-tickets/jorhat-to-dhemaji,Jorhat to Dhemaji
Assam State Transport Corporation (ASTC) - 166131,Bharat Benz A/C Seater (2+2),07:20,13:30,06h 10m,INR 281,19 Seats available,"4.1
97",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Assam State Transport Corporation (ASTC) - 139495,NON A/C Seater Push Back (2+1),09:15,15:00,05h 45m,INR 247,29 Seats available,"4.8
17",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),00:30,05:30,05h 00m,350,32 Seats available,"3.3
10",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Purple Wings Coaches,A/C Seater / Sleeper (2+1),01:15,05:45,04h 30m,575,9 Seats available,3.8,https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),04:01,09:30,05h 29m,300,18 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Aniruddha Travels,AC Seater (2+2),11:45,17:30,05h 45m,350,41 Seats available,"3.6
25",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Aroti Travels (Under ASTC),Non AC Seater (2+2),12:30,17:50,05h 20m,INR 350,37 Seats available,"3.4
20",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Christina Travels,NON A/C Seater (2+2),12:30,18:00,05h 30m,450,44 Seats available,"3.5
4",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
MADHURIKA TRAVELS,A/C Seater (2+1),12:45,18:00,05h 15m,INR 600,28 Seats available,"2.3
7",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,13:30,18:30,05h 00m,INR 863.35,25 Seats available,"4.5
52",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,16:00,08h 00m,INR 463,15 Seats available,"3.3
80",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Aniruddha Travels,AC Seater (2+2),07:50,16:15,08h 25m,500,40 Seats available,"4.1
115",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30,04:00,08h 30m,INR 550,37 Seats available,"3.8
170",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Puja Transport,Non AC Seater (2+2),20:00,05:00,09h 00m,INR 550,35 Seats available,"3.0
22",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Puja Transport,NON AC Seater / Sleeper 2+1,20:00,04:30,08h 30m,INR 550,29 Seats available,"3.6
46",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
MOON TRAVELS,AC Seater (2+2),07:15,15:20,08h 05m,INR 550,39 Seats available,"2.8
18",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
J.S. Travels,Non AC Seater (2+1),20:30,04:00,07h 30m,INR 550,32 Seats available,"2.3
25",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Neha Travels,Non AC Seater (2+1),21:50,06:30,08h 40m,INR 650,32 Seats available,"2.1
11",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,05:30,07h 15m,INR 550,29 Seats available,"1.9
15",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,04:00,08h 15m,INR 470,50 Seats available,"2.0
21",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Neha Travels,NON A/C Seater (2+2),22:10,04:00,05h 50m,INR 650,19 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Assam State Transport Corporation (ASTC) - 152652,Bharat Benz A/C Seater (2+2),07:45,13:00,05h 15m,INR 298,3 Seats available,"4.3
47",https://www.redbus.in/bus-tickets/dhemaji-to-jorhat,Dhemaji to Jorhat
Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),07:00,10:35,03h 35m,INR 333,18 Seats available,"4.2
28",https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Karisma (Aziba),NON A/C Seater (2+1),05:35,09:45,04h 10m,INR 400,26 Seats available,3.8,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),05:45,10:55,05h 10m,INR 500,34 Seats available,3.6,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Sparrow Travels (Under ASTC),A/C Seater Push Back (2+2),10:40,16:00,05h 20m,INR 420,40 Seats available,3.0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Sparrow Travels (Under ASTC),Non AC Seater (2+2),12:30,18:45,06h 15m,INR 350,40 Seats available,3.0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Mahadev K.P.,Tata A/C Seater (2+2),05:00,10:15,05h 15m,INR 460,41 Seats available,1.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Mahadev K.P.,Tata A/C Seater (2+2),05:20,10:30,05h 10m,INR 460,41 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Narayan Travels,AC Seater (2+2),07:20,12:45,05h 25m,399,40 Seats available,New,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
BARBIE TRAVELS,A/C Seater Push Back (2+2),07:25,13:10,05h 45m,INR 400,33 Seats available,2.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Ruma Travels (Under ASTC),Non AC Seater (2+2),08:30,15:30,07h 00m,INR 350,41 Seats available,1.0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Debarath,A/C Seater Hi-Tech Push Back (2+2),10:00,15:45,05h 45m,INR 460,40 Seats available,"1.7
6",https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
B.M. Travels (Swastidut) - Under ASTC,Non AC Seater (2+2),10:30,16:20,05h 50m,INR 350,41 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Mayur Travels (Under ASTC),Non AC Seater (2+2),12:15,18:00,05h 45m,INR 350,43 Seats available,1.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
DESTINY TRAVELS,NON A/C Seater (2+1),20:20,23:45,27h 25m,428,26 Seats available,1.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:45,11:30,03h 45m,INR 659.14,18 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Assam State Transport Corporation (ASTC) - 173419,Bharat Benz A/C Seater (2+2),07:15,11:50,04h 35m,INR 412,4 Seats available,"3.6
23",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Assam State Transport Corporation (ASTC) - 175310,Bharat Benz A/C Seater (2+2),08:30,13:30,05h 00m,INR 412,24 Seats available,3.8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
PANKAJ TRAVELS,AC Seater (2+2),05:15,10:50,05h 35m,INR 450,31 Seats available,3.3,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Karisma (Aziba),NON A/C Seater (2+1),05:45,11:50,06h 05m,INR 400,20 Seats available,"4.7
14",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),07:00,12:40,05h 40m,450,25 Seats available,"4.3
88",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:00,12:00,05h 00m,INR 659.14,11 Seats available,"4.7
79",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),07:45,15:00,07h 15m,INR 500,30 Seats available,"3.4
28",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),09:30,15:00,05h 30m,INR 400,31 Seats available,"3.5
36",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Mahi Travels(Under ASTC),A/C Seater (2+2),10:00,16:30,06h 30m,468,32 Seats available,"4.3
179",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Kanchan Travels,AC Seater (2+2),10:45,17:25,06h 40m,INR 432,30 Seats available,"3.2
27",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Orient Transline,A/C Seater (2+1),11:30,17:10,05h 40m,INR 476.19,26 Seats available,"4.3
144",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Orient Transline,A/C Seater (2+1),12:15,18:55,06h 40m,INR 476.19,32 Seats available,"4.9
5",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Orient Transline,A/C Seater (2+1),13:00,19:10,06h 10m,INR 476.19,34 Seats available,"3.8
57",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,19:30,05h 15m,486,42 Seats available,"4.2
78",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,02:00,06h 45m,400,49 Seats available,"4.7
22",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,03:30,06h 45m,INR 550,39 Seats available,"4.2
14",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,02:00,06h 25m,375,29 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),18:00,01:30,07h 30m,450,30 Seats available,"3.8
41",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:00,01:00,05h 00m,450,47 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:15,02:00,05h 45m,375,28 Seats available,3.9,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,23:50,04h 05m,600,37 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:55,03:30,06h 35m,400,34 Seats available,"3.3
24",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,02:15,05h 45m,450,47 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:15,03:30,06h 15m,INR 500,37 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:15,03:45,06h 30m,INR 500,30 Seats available,"4.0
17",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,03:45,06h 15m,510,34 Seats available,"3.8
32",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
MAA Anada (UNDER ASTC),AC Seater (2+2),09:30,16:15,06h 45m,INR 384.3,40 Seats available,"2.3
14",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
DONYI POLO EXPRESS,NON A/C Seater (2+1),15:45,21:45,06h 00m,400,25 Seats available,"1.3
4",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
DESTINY TRAVELS,NON A/C Seater (2+1),18:45,00:24,05h 39m,457,32 Seats available,1.9,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:15,02:30,06h 15m,450,26 Seats available,"2.5
13",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,02:00,06h 00m,450,31 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45,03:00,05h 15m,INR 500,27 Seats available,"2.8
30",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Assam State Transport Corporation (ASTC) - 147552,Bharat Benz A/C Seater (2+2),07:30,10:45,03h 15m,INR 235.62,18 Seats available,"4.3
73",https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),06:00,10:20,04h 20m,INR 240,40 Seats available,2.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),07:55,12:30,04h 35m,INR 240,40 Seats available,2.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Maa Jagadamba,NON A/C Seater (2+3),09:20,14:00,04h 40m,INR 240,39 Seats available,2.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Maa Jagadamba,A/C Seater Push Back (2+2),09:40,14:25,04h 45m,INR 260,41 Seats available,"2.2
10",https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
BARBIE TRAVELS,A/C Seater Push Back (2+2),10:20,13:40,03h 20m,INR 280,40 Seats available,2.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:00,03:00,06h 00m,INR 400,44 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Assam State Transport Corporation (ASTC) - 139496,NON A/C Seater Push Back (2+1),08:25,13:30,05h 05m,INR 245,28 Seats available,"3.3
49",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Aroti Travels (Under ASTC),Non AC Seater (2+2),05:40,10:00,04h 20m,INR 350,35 Seats available,"4.1
16",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Aniruddha Travels,AC Seater (2+2),06:00,11:10,05h 10m,400,37 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
MADHURIKA TRAVELS,A/C Seater (2+1),07:15,12:30,05h 15m,INR 650,18 Seats available,"4.2
21",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Maa Laxmi,NON A/C Seater Push Back (2+1),16:00,21:30,05h 30m,INR 400,36 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,23:00,06h 00m,350,50 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30,00:15,05h 45m,567,40 Seats available,"3.8
11",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,00:30,05h 30m,300,35 Seats available,"4.5
22",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Assam State Transport Corporation (ASTC) - 173419,Bharat Benz A/C Seater (2+2),10:50,15:00,04h 10m,INR 334,20 Seats available,"4.1
22",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Sparrow Travels (Under ASTC),A/C Seater Push Back (2+2),05:00,10:10,05h 10m,INR 420,40 Seats available,3.3,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Sparrow Travels (Under ASTC),Non AC Seater (2+2),06:30,12:00,05h 30m,INR 350,40 Seats available,"4.4
4",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
PANKAJ TRAVELS,AC Seater (2+2),10:00,15:35,05h 35m,INR 400,32 Seats available,3.3,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Karisma (Aziba),NON A/C Seater (2+1),10:40,15:00,04h 20m,INR 400,20 Seats available,3.8,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00,15:00,04h 00m,INR 594.48,13 Seats available,"4.1
26",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),13:10,18:30,05h 20m,INR 500,32 Seats available,"3.5
15",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
