Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Tara Ma Paribahan,Non AC Seater (2+3),04:55,10:00,05h 05m,INR 220,54 Seats available,New,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SANTOSH BUS SERVICE,A/C Seater (2+3),11:25,15:40,04h 15m,INR 315,30 Seats available,New,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SANTOSH BUS SERVICE,A/C Seater (2+3),11:30,15:55,04h 25m,INR 349,31 Seats available,New,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SANTOSH BUS SERVICE,A/C Seater (2+3),11:55,16:35,04h 40m,INR 305,35 Seats available,New,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Maa Gouri),AC Seater (2+3),04:57,09:25,04h 28m,INR 330,22 Seats available,"2.4
12",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba (Manikanchan),AC Seater (2+3),12:20,16:45,04h 25m,352,20 Seats available,"2.1
13",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),23:00,04:20,05h 20m,352,25 Seats available,"2.2
9",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Bengal Surface Transport,A/C Seater Push Back (2+3),06:40,11:30,04h 50m,INR 400,31 Seats available,"1.4
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Angel),AC Seater (2+3),13:50,18:30,04h 40m,INR 370,25 Seats available,"1.8
8",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Basu Travels,A/C Seater / Sleeper (2+2),10:55,15:55,05h 00m,INR 300,34 Seats available,"2.1
9",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Parameswar Travels,A/C Seater Push Back (2+3),11:15,16:00,04h 45m,340,26 Seats available,"1.2
7",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan(Maa Gauri Gold),AC Seater (2+3),04:57,09:30,04h 33m,INR 320,9 Seats available,"1.8
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba,A/C Seater Push Back (2+3),12:30,17:15,04h 45m,257,25 Seats available,"1.3
7",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Basu Travels,A/C Seater Push Back (2+3),07:35,12:25,04h 50m,INR 345,28 Seats available,"1.6
9",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Sree Jagannath Travels,A/C Seater Push Back (2+3),14:10,19:00,04h 50m,INR 409,29 Seats available,"1.2
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Bengal Surface Transport,A/C Seater Push Back (2+3),07:20,12:24,05h 04m,INR 345,36 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Sagar Kanya),AC Seater (2+3),10:20,14:55,04h 35m,INR 320,41 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
The Joy Ride,A/C Seater / Sleeper (2+2),21:15,02:30,05h 15m,INR 650,50 Seats available,3.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba(SANTOSH),A/C Seater / Sleeper (2+2),12:05,16:40,04h 35m,304,20 Seats available,"3.2
47",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan(Maa Gouri Gold),A/C Seater (2+3),03:05,07:30,04h 25m,INR 320,5 Seats available,"4.0
20",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Sree Jagannath Travels,A/C Seater Push Back (2+3),15:00,20:00,05h 00m,INR 405,30 Seats available,"4.0
17",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Snemita),AC Seater (2+3),11:45,16:25,04h 40m,INR 330,14 Seats available,"3.5
25",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan,AC Seater (2+3),11:10,15:35,04h 25m,INR 370,10 Seats available,"3.5
24",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba(Santosh),AC Seater (2+3),13:30,18:05,04h 35m,257,31 Seats available,"3.5
21",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Pariseba(Santosh),AC Seater (2+3),10:00,14:30,04h 30m,257,28 Seats available,"4.0
11",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Monikanchan Bus Service,A/C Seater (2+3),12:50,17:00,04h 10m,INR 375,38 Seats available,"3.0
30",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),13:35,17:50,04h 15m,INR 300,41 Seats available,"3.0
31",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan,AC Seater (2+3),11:21,16:00,04h 39m,INR 320,44 Seats available,"3.8
12",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Maa Chandi),A/C Executive (2+3),12:10,16:45,04h 35m,INR 420,26 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (SONAMONI),AC Seater (2+3),06:15,10:45,04h 30m,INR 330,31 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (BHORPET),A/C Seater (2+3),07:20,11:50,04h 30m,INR 320,34 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Parameswar Travels,A/C Seater Push Back (2+3),11:45,16:20,04h 35m,340,26 Seats available,"1.4
26",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (ANGEL),A/C Seater Push Back (2+2),10:15,15:05,04h 50m,INR 370,24 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Bhorpet),AC Seater (2+2),09:20,13:50,04h 30m,INR 370,33 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Shinjini),AC Seater (2+2),11:05,15:50,04h 45m,INR 370,5 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Adhikary Paribahan,A/C Seater Push Back (2+3),07:55,12:15,04h 20m,INR 355,20 Seats available,"2.9
33",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan,A/C Seater / Sleeper (2+2),14:30,19:10,04h 40m,INR 370,43 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Maa Gouri),AC Seater (2+3),05:40,10:15,04h 35m,INR 320,11 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Pariseba(Santosh),AC Seater (2+3),08:40,13:20,04h 40m,257,41 Seats available,"2.8
29",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan(Jackson),AC Seater (2+2),13:40,18:30,04h 50m,INR 370,20 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Monikanchan Bus Service,Non AC Seater (2+3),11:40,16:15,04h 35m,INR 215,43 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (SONAMONI),AC Seater (2+3),06:15,10:45,04h 30m,INR 320,26 Seats available,"2.9
21",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),23:30,04:30,05h 00m,304,45 Seats available,"2.8
21",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Samanta Travels,A/C Seater (2+3),12:40,17:30,04h 50m,INR 300,61 Seats available,"3.2
7",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Snemita),AC Seater (2+3),11:10,15:30,04h 20m,INR 420,29 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan(Shinjini),A/C Seater (2+3),15:20,20:00,04h 40m,INR 330,36 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan(SHINJINI),A/C Seater (2+3),16:00,20:30,04h 30m,INR 330,30 Seats available,"2.3
24",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,03:45,04h 10m,INR 370,27 Seats available,"2.6
14",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba,AC Seater (2+3),10:50,15:20,04h 30m,304,27 Seats available,"2.9
8",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan,A/C Seater (2+3),23:30,04:00,04h 30m,INR 420,45 Seats available,"2.1
11",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Satya Paribahan,A/C Seater (2+3),23:30,03:40,04h 10m,INR 350,44 Seats available,"1.8
27",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Arunita Paribahan,A/C Seater (2+3),23:35,03:45,04h 10m,INR 420,19 Seats available,"2.3
9",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba,AC Seater (2+3),17:00,21:30,04h 30m,257,34 Seats available,"1.9
15",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (CHOWDHURY),AC Seater (2+2),14:10,18:40,04h 30m,INR 470,20 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Chowdhury),AC Seater (2+2),12:50,17:30,04h 40m,INR 470,24 Seats available,"1.5
14",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Aradhana Travels,A/C Seater / Sleeper (2+1),19:30,23:59,04h 29m,463,39 Seats available,"1.6
16",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Maa Chandi),A/C Executive (2+3),07:30,12:05,04h 35m,INR 330,26 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba,AC Seater (2+3),18:00,22:30,04h 30m,352,41 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Parameswar Travels,A/C Seater Push Back (2+3),06:25,11:10,04h 45m,340,31 Seats available,"1.4
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan,A/C Seater (2+3),12:30,16:30,04h 00m,INR 320,30 Seats available,"1.9
7",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Aradhana Bus Service,A/C Seater / Sleeper (2+2),09:20,15:00,05h 40m,INR 600,71 Seats available,"1.0
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Satya Paribahan,A/C Seater (2+3),18:20,23:00,04h 40m,INR 370,61 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Arunita Paribahan,A/C Seater (2+3),04:20,08:30,04h 10m,INR 420,19 Seats available,"2.0
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,A/C Seater (2+3),17:00,21:00,04h 00m,INR 420,40 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (City Service),A/C Push Back (2+3),07:25,12:10,04h 45m,INR 320,19 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(Jackson),A/C Push Back (2+3),15:00,20:05,05h 05m,INR 320,40 Seats available,"1.5
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Tejas),A/C Executive (2+3),14:20,18:50,04h 30m,INR 350,41 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan - Parameswar,A/C Seater (2+3),18:00,22:40,04h 40m,INR 425,36 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Anuska),A/C Push Back (2+3),14:25,18:55,04h 30m,INR 320,41 Seats available,"1.8
7",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,04:00,05h 00m,INR 550,71 Seats available,"1.3
18",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Lokenath),AC Seater (2+3),16:20,21:00,04h 40m,INR 320,41 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Maity Motor),AC Seater (2+3),15:45,20:15,04h 30m,INR 300,41 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Aniruddha Travels,NON A/C Seater Push Back (2+3) (2+3),16:25,21:15,04h 50m,INR 250,30 Seats available,"1.0
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(Parameswar),A/C Seater (2+3),09:30,13:55,04h 25m,INR 400,36 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(Parameswar),A/C Seater (2+3),11:00,15:30,04h 30m,INR 300,36 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Maity),A/C Seater Push Back (2+3),09:40,14:20,04h 40m,INR 350,36 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),10:10,14:40,04h 30m,INR 350,41 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Kojagor),A/C Push Back (2+3),07:00,11:45,04h 45m,INR 300,21 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Rudraksha City Service,A/C Seater (2+3),13:00,17:20,04h 20m,INR 370,60 Seats available,2.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Bengal Surface Transport,A/C Seater Push Back (2+3),17:30,22:30,05h 00m,INR 419,36 Seats available,2.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Purusottam Travels,A/C Seater (2+3),08:11,13:02,04h 51m,INR 250,51 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Purusottam Travels,NON A/C Seater (2+3),08:50,13:40,04h 50m,315,20 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Purusottam Travels,NON A/C Seater (2+3),08:05,13:10,05h 05m,INR 240,27 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Arunita Paribahan,AC Seater (2+2),11:05,15:45,04h 40m,INR 370,17 Seats available,2.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Sagufta Travels(Atithi),A/C Seater Push Back (2+3),10:40,16:00,05h 20m,394,20 Seats available,2.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Basu Travels,A/C Seater Push Back (2+3),06:50,11:50,05h 00m,INR 369,61 Seats available,2.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Basu Travels,A/C Seater Push Back (2+3),10:10,15:15,05h 05m,INR 399,30 Seats available,2.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Suvam Travels,A/C Seater Push Back (2+3),09:30,14:30,05h 00m,INR 300,61 Seats available,1.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Kojagar Travels,A/C Seater (2+3),09:00,14:00,05h 00m,INR 300,20 Seats available,1.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Samanta Travels,NON A/C Seater (2+3),16:00,21:00,05h 00m,INR 199,61 Seats available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Jackson),AC Seater (2+2),13:40,18:15,04h 35m,INR 380,20 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Bhorpet),AC Seater (2+2),09:20,13:50,04h 30m,INR 370,14 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (City),AC Seater (2+3),10:40,15:05,04h 25m,INR 470,20 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Ruposhi),AC Seater (2+3),07:45,12:15,04h 30m,INR 330,23 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Shinjini),AC Seater (2+3),11:15,15:50,04h 35m,INR 330,26 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Bhorpet),A/C Seater (2+3),07:20,11:50,04h 30m,INR 330,26 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba (Santosh),AC Seater (2+3),06:45,11:20,04h 35m,314,15 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba,A/C Seater Push Back (2+3),11:45,16:15,04h 30m,352,20 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Narayani),A/C Seater (2+3),10:05,14:45,04h 40m,INR 320,46 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Ruposhi),AC Seater (2+3),07:45,12:15,04h 30m,INR 320,24 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba(BINA RANI),AC Seater (2+3),08:10,12:45,04h 35m,257,37 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Parisheba(Adhikari),AC Seater (2+3),07:55,12:30,04h 35m,257,40 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan (Sagar Kanya),AC Seater (2+3),10:40,15:10,04h 30m,INR 320,41 Seats available,2.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,AC Seater (2+3),08:35,13:05,04h 30m,INR 400,51 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,A/C Seater Push Back (2+3),11:10,15:40,04h 30m,INR 420,26 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,A/C Executive (2+3),15:25,20:00,04h 35m,INR 300,60 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(Parameswar),A/C Seater (2+3),11:30,16:05,04h 35m,INR 420,30 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,AC Seater (2+3),13:40,17:40,04h 00m,INR 420,31 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,A/C Executive (2+3),09:50,14:40,04h 50m,INR 420,41 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan (Lokenath),A/C Seater Push Back (2+3),06:50,11:30,04h 40m,INR 380,15 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(NARAYANI),A/C Push Back (2+3),12:35,17:00,04h 25m,INR 420,21 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,Non AC Seater (2+3),18:20,23:00,04h 40m,INR 350,46 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,A/C Seater Push Back (2+3),13:45,18:20,04h 35m,INR 420,41 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan(Janhabi),A/C Seater Push Back (2+3),08:50,13:25,04h 35m,INR 370,31 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,A/C Seater (2+3),11:40,16:30,04h 50m,INR 350,36 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Ankita Paribahan,AC Seater (2+3),06:55,11:30,04h 35m,INR 350,41 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Bengal Surface Transport,A/C Seater Push Back (2+3),05:55,10:30,04h 35m,INR 289,28 Seats available,2.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Bengal Surface Transport,A/C Seater Push Back (2+3),10:50,15:40,04h 50m,INR 399,61 Seats available,2.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Bengal Surface Transport,A/C Seater Push Back (2+3),10:25,15:30,05h 05m,INR 399,31 Seats available,2.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Arunita Paribahan,A/C Seater (2+3),12:30,17:00,04h 30m,INR 370,31 Seats available,2.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Arunita Paribahan,A/C Seater (2+3),08:35,13:05,04h 30m,INR 370,26 Seats available,2.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Basu Travels,A/C Seater Push Back (2+3),10:40,15:40,05h 00m,INR 399,30 Seats available,2.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Basu Travels,A/C Seater Push Back (2+3),05:55,10:30,04h 35m,INR 289,30 Seats available,2.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Suvam Travels,Non AC Seater (2+3),07:15,12:00,04h 45m,INR 200,59 Seats available,1.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SagarKanya Travels,A/C Seater Push Back (2+3),06:45,11:25,04h 40m,INR 449,20 Seats available,1.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Aradhana Travels,Non AC Seater (2+3),21:45,03:25,05h 40m,463,13 Seats available,1.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Aradhana Bus Service,Non AC Seater (2+3),16:50,22:30,05h 40m,INR 350,54 Seats available,1.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Binarani Paribahan,A/C Seater (2+3),08:15,12:20,04h 05m,INR 399,61 Seats available, ,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Kojagar Travels,A/C Seater (2+3),07:05,12:00,04h 55m,INR 280,21 Seats available,1.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,INR 162,14 Seats available,"3.9
17",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,INR 162,51 Seats available,"2.5
25",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,INR 162,11 Seats available,"4.0
21",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,09:45,04h 30m,INR 155,28 Seats available,"3.9
59",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,00:00,18h 30m,INR 162,39 Seats available,"3.6
17",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Non AC Seater (2+3),06:00,10:30,04h 30m,INR 155,48 Seats available,"2.9
83",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Non AC Seater (2+3),06:00,10:30,04h 30m,INR 154,37 Seats available,"3.1
17",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Non AC Seater (2+3),06:15,11:15,05h 00m,INR 170,7 Seats available,"3.9
75",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Non AC Seater (2+3),06:30,11:00,04h 30m,INR 155,29 Seats available,"4.2
50",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Non AC Seater (2+3),06:30,00:00,17h 30m,INR 162,41 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Non AC Seater (2+3),06:30,11:00,04h 30m,INR 155,45 Seats available,"3.5
83",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA -EXPRESS 2/2 SEAT - 06:45 (BEL DE - 3831,Express (Non AC Seater 2+2),06:45,11:30,04h 45m,INR 210,35 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BIRATI - DIGHA - 06:00 - 904,Non AC Seater (2+3),06:45,11:15,04h 30m,INR 154,44 Seats available,"4.5
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BARUIPUR - DIGHA - 06:00 (DIGHA DEPOT) - 549,Non AC Seater (2+3),06:50,00:00,17h 10m,INR 162,24 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Non AC Seater (2+3),07:00,11:30,04h 30m,INR 154,46 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Non AC Seater (2+3),07:00,11:30,04h 30m,INR 155,51 Seats available,"3.4
60",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
