Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,INR 200,42 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,02:30,07h 30m,INR 420,23 Seats available,"3.8
44",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),16:00,21:45,05h 45m,INR 650,1 Seat available,"4.6
139",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Neeta tours and travels,AC Sleeper (2+1),16:00,19:00,03h 00m,INR 600,1 Seat available,"3.3
172",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),17:30,23:50,06h 20m,INR 650,8 Seats available,"4.6
49",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Manish Travels,NON A/C Seater (2+2),16:45,23:55,07h 10m,INR 700,1 Seat available,"1.8
29",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,02:00,07h 00m,INR 699,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Indumati Travels,A/C Sleeper (2+1),21:00,02:45,05h 45m,1350,5 Seats available,"3.7
22",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,02:00,05h 30m,INR 699,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,02:00,07h 00m,629,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Vishal),A/C Sleeper (2+1),16:00,21:00,05h 00m,INR 1500,7 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:05,21:45,05h 40m,INR 1599,3 Seats available,"4.3
22",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,23:00,06h 30m,INR 1399,9 Seats available,"3.0
6",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Giroba Travels,Non AC Seater (2+2),18:00,02:00,08h 00m,INR 1500,37 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:15,01:25,07h 10m,1781,16 Seats available,"4.4
52",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),18:30,01:00,06h 30m,INR 2294,1 Seat available,"4.6
38",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,01:45,07h 15m,1640,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),19:00,01:00,06h 00m,INR 1519,4 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,01:45,06h 45m,INR 1299,14 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,01:30,06h 30m,INR 1299,2 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Amrutyog Travels,A/C Sleeper (2+1),19:00,02:30,07h 30m,INR 1499,8 Seats available,"4.0
16",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),19:30,01:10,05h 40m,INR 1944,3 Seats available,"4.8
27",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,01:30,06h 00m,INR 1399,4 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
VRL Travels,A/C Sleeper (2+1),19:30,02:00,06h 30m,INR 1500,6 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,01:45,06h 00m,INR 1299,4 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,INR 1200,1 Seat available,"3.3
24",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),20:00,02:30,06h 30m,INR 2154,4 Seats available,"4.6
29",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,02:33,06h 30m,INR 1399,4 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,02:20,05h 50m,INR 1316,6 Seats available,"4.5
25",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,02:00,05h 30m,INR 1499,5 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),21:00,02:40,05h 40m,INR 1561,10 Seats available,"4.9
22",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Zingbus Plus,VE A/C Sleeper (2+1),21:05,02:45,05h 40m,1655,13 Seats available,"4.7
21",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,03:20,05h 50m,INR 1728,4 Seats available,"4.6
81",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:00,03:50,05h 50m,INR 1663,7 Seats available,"4.5
54",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,03:30,05h 00m,INR 1850,25 Seats available,"3.5
26",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,05:01,06h 30m,INR 1650,19 Seats available,"4.1
21",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Ashray Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:45,06:35,07h 50m,INR 6000,12 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:10,20:44,04h 34m,INR 1333,6 Seats available,"2.8
16",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Naik Tours And Travels,NON A/C Sleeper (2+1),17:00,23:55,06h 55m,900,13 Seats available,"2.4
20",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Naik Tours And Travels,Volvo A/C Seater (2+2),18:00,23:55,05h 55m,INR 2000,39 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Naik Tours And Travels,NON A/C Sleeper (2+1),18:05,23:55,05h 50m,1250,22 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30,00:45,06h 15m,INR 1299,16 Seats available,"1.8
8",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
AAINATH TRAVELS,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 1199,5 Seats available,1.8,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,INR 850,23 Seats available,"3.0
103",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),17:30,04:15,10h 45m,INR 1472,4 Seats available,"3.8
73",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1850,4 Seats available,"3.5
72",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),16:05,03:00,10h 55m,INR 1798,3 Seats available,"4.1
16",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
S R Travels,A/C Seater/Sleeper (2+1),20:30,07:30,11h 00m,INR 600,22 Seats available,"2.4
113",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,07:00,10h 30m,INR 999,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,07:00,12h 00m,899,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,07:00,12h 00m,INR 999,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,25 Seats available,"3.7
32",https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,03:00,08h 00m,629,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,03:00,08h 00m,INR 699,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,03:00,06h 30m,INR 699,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1850,19 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,25 Seats available,"3.8
48",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,07h 00m,INR 1850,19 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,INR 675,14 Seats available,"3.2
41",https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,47 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159066,A/C Seater (2+3),16:30,17:45,01h 15m,INR 200,44 Seats available,3.1,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159066,A/C Seater (2+3),17:14,17:45,00h 31m,INR 150,44 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,25 Seats available,"3.2
16",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 700,1 Seat available,"3.7
141",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1850,22 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,03:15,06h 45m,INR 699,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,03:15,08h 15m,629,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,03:15,08h 15m,INR 699,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,01h 00m,INR 150,42 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 161590,A/C Seater (2+1),20:00,20:30,00h 30m,INR 150,15 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,23:00,02h 00m,INR 400,47 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,21:55,00h 55m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,08:00,09h 00m,INR 450,34 Seats available,"2.7
15",https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 700,27 Seats available,"3.8
25",https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 159066,A/C Seater (2+3),17:14,17:45,00h 31m,INR 150,44 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,08h 30m,INR 1550,13 Seats available,"4.9
31",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,INR 1550,5 Seats available,"4.5
31",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:25,07h 55m,INR 1728,4 Seats available,"4.5
31",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,09h 30m,INR 1710,12 Seats available,"4.5
25",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:25,07h 55m,INR 1316,6 Seats available,"4.6
23",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:00,05:55,07h 55m,INR 1663,7 Seats available,"4.5
23",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 1450,4 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 1399,4 Seats available,"4.4
8",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 1457,8 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 2177,1 Seat available,"5.0
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),21:05,05:20,08h 15m,1663,18 Seats available,"4.8
5",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,A/C Sleeper (2+1),19:00,05:00,10h 00m,INR 1499,12 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 1299,2 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,05:30,07h 30m,1431,10 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,INR 1499,17 Seats available,"3.8
6",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,05:45,07h 30m,1278,6 Seats available,"3.6
6",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Ashray ),A/C Sleeper (2+1),22:02,06:32,08h 30m,INR 1450,7 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:15,04:00,09h 45m,1775,12 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Indumati Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,1350,6 Seats available,"2.8
10",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,07h 40m,INR 1846,3 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:00,02:55,07h 55m,INR 1519,4 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),19:40,05:00,09h 20m,1682,25 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 1200,1 Seat available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:45,08:15,09h 30m,INR 1890,13 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,05:30,09h 30m,INR 1399,4 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,04:15,09h 15m,INR 1299,14 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:10,00:00,07h 50m,INR 1333,6 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,07:16,08h 45m,INR 1650,19 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Unity),A/C Sleeper (2+1),17:30,02:15,08h 45m,INR 1350,16 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30,04:00,09h 30m,INR 1299,16 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:05,01:00,08h 55m,INR 1599,3 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,05:32,08h 00m,INR 1899,6 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:00,09h 30m,INR 1399,9 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 1499,5 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,04:15,08h 30m,INR 1299,4 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,03:30,08h 30m,INR 1250,6 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 1850,25 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:00,06:30,09h 30m,INR 1650,6 Seats available,"4.1
25",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),17:00,03:35,10h 35m,1050,10 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),20:00,04:10,08h 10m,INR 2046,4 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,05:03,09h 00m,INR 1399,4 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Vishal),A/C Sleeper (2+1),16:10,23:50,07h 40m,INR 1500,7 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,02:30,08h 00m,1640,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,Volvo A/C Seater (2+2),18:00,04:00,10h 00m,INR 2000,39 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),18:05,03:35,09h 30m,1250,23 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Sharma Travels,A/C Sleeper (2+1),17:00,01:00,08h 00m,INR 1400,14 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Sharma Travels,A/C Sleeper (2+1),17:30,04:00,10h 30m,INR 1400,1 Seat available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Travels,A/C Sleeper (2+1),18:00,04:30,10h 30m,INR 1400,10 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Roshan Travels,A/C Sleeper (2+1),19:00,05:30,10h 30m,INR 1400,13 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
AAINATH TRAVELS,A/C Sleeper (2+1),21:30,04:30,07h 00m,INR 999,16 Seats available,1.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
VRL Travels,A/C Sleeper (2+1),19:30,04:00,08h 30m,INR 1500,7 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Tours And Travels,Volvo A/C Sleeper (2+1),20:00,20:00,--,INR 2900,36 Seats available, ,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Tours And Travels,Volvo A/C Sleeper (2+1),22:45,22:45,--,INR 2900,36 Seats available, ,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Tours And Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,05:20,08h 20m,INR 2900,41 Seats available, ,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 1850,4 Seats available,"1.5
33",https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 161590,A/C Seater (2+1),20:00,20:30,00h 30m,INR 150,15 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,23:00,02h 00m,INR 400,47 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,21:55,00h 55m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,INR 700,17 Seats available,"3.7
13",https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
